GAME_ID,Date,HomeTeam,AwayTeam,HomeSpread_AtOpen,HomeSpread_AtClose,Over_AtOpen,Over_AtClose,HomeML,AwayML,2H_HomeSpread,2H_Over
0040900112,2010-04-21 00:00:00,ORL,CHA,-8.5,-9.0,187.0,186.0,-600,450,-1.5,91.5
0040900152,2010-04-21 00:00:00,DAL,SAS,4.0,-3.0,194.0,194.5,-160,140,-5.5,98.5
0040900103,2010-04-22 00:00:00,CHI,CLE,4.5,4.5,193.0,193.5,170,-200,6.0,95.0
0040900143,2010-04-22 00:00:00,OKC,LAL,-2.0,-4.0,191.0,193.0,-175,155,-4.0,96.5
0040900163,2010-04-22 00:00:00,POR,PHX,0.0,-1.5,205.0,202.0,-125,105,-7.0,97.5
0040900133,2010-04-23 00:00:00,MIA,BOS,-4.0,-4.5,182.0,182.0,-205,175,-3.0,90.5
0040900153,2010-04-23 00:00:00,SAS,DAL,-3.0,-3.5,193.5,194.0,-170,150,-1.5,96.5
0040900173,2010-04-23 00:00:00,UTA,DEN,-2.5,-2.5,217.0,214.0,-145,125,-0.5,107.0
0040900113,2010-04-24 00:00:00,CHA,ORL,2.0,2.0,184.5,183.0,115,-135,2.0,91.5
0040900164,2010-04-24 00:00:00,POR,PHX,1.0,1.0,202.0,203.5,105,-125,1.0,101.5
0040900123,2010-04-24 00:00:00,MIL,ATL,1.0,-1.0,187.0,188.5,-120,100,4.0,94.0
0040900144,2010-04-24 00:00:00,OKC,LAL,-1.0,0.0,193.0,196.0,-110,-110,4.5,98.0
0040900134,2010-04-25 00:00:00,MIA,BOS,-1.0,-2.0,185.0,186.0,-130,110,1.0,93.5
0040900104,2010-04-25 00:00:00,CHI,CLE,6.0,6.0,194.0,194.0,235,-275,0.0,95.5
0040900154,2010-04-25 00:00:00,SAS,DAL,-2.5,-3.5,193.0,194.0,-160,140,-4.5,96.5
0040900174,2010-04-25 00:00:00,UTA,DEN,-2.0,-2.5,212.0,212.5,-145,125,1.5,107.0
0040900114,2010-04-26 00:00:00,CHA,ORL,4.0,4.0,182.5,184.0,167,-192,4.0,91.5
0040900124,2010-04-26 00:00:00,MIL,ATL,1.5,2.0,190.0,189.5,110,-130,1.5,94.5
0040900165,2010-04-26 00:00:00,PHX,POR,-6.5,-7.5,202.0,204.5,-390,320,-1.5,102.5
0040900105,2010-04-27 00:00:00,CLE,CHI,-12.0,-12.5,199.5,199.5,-2550,1625,-5.5,99.0
0040900135,2010-04-27 00:00:00,BOS,MIA,-6.0,-7.0,188.0,186.0,-355,295,-1.5,91.5
0040900155,2010-04-27 00:00:00,DAL,SAS,-4.5,-5.0,192.5,191.0,-240,200,-0.5,95.0
0040900145,2010-04-27 00:00:00,LAL,OKC,-6.0,-6.0,195.0,194.5,-320,260,2.5,95.5
0040900125,2010-04-28 00:00:00,ATL,MIL,-8.5,-9.5,191.0,191.5,-625,475,-5.5,95.5
0040900175,2010-04-28 00:00:00,DEN,UTA,-6.5,-7.5,215.0,217.0,-375,315,-5.5,109.5
0040900156,2010-04-29 00:00:00,SAS,DAL,-3.5,-4.5,191.0,191.5,-195,165,2.0,96.5
0040900166,2010-04-29 00:00:00,POR,PHX,-1.5,-1.0,202.0,200.0,-120,100,-3.5,100.5
0040900126,2010-04-30 00:00:00,MIL,ATL,1.0,1.5,190.0,189.0,105,-125,2.0,94.0
0040900146,2010-04-30 00:00:00,OKC,LAL,-2.0,0.0,195.0,194.5,-120,100,-1.5,98.5
0040900176,2010-04-30 00:00:00,UTA,DEN,-3.5,-6.5,218.0,215.0,-280,240,-3.5,108.0
0040900201,2010-05-01 00:00:00,CLE,BOS,-7.5,-7.0,193.0,192.0,-380,320,-7.5,96.0
0040900127,2010-05-02 00:00:00,ATL,MIL,-8.5,-8.5,187.0,185.5,-600,400,0.0,94.5
00,2010-05-03 00:00:00,LAL,UTA,-8.0,-6.5,202.0,198.5,-380,310,-1.5,99.5
0040900221,2010-05-03 00:00:00,PHX,SAS,-4.5,-4.5,202.0,205.0,-220,180,0.5,102.5
0040900202,2010-05-03 00:00:00,CLE,BOS,-6.5,-6.0,192.0,192.5,-320,260,-7.0,96.0
0040900211,2010-05-04 00:00:00,ORL,ATL,-8.5,-9.0,192.0,192.5,-600,450,0.5,96.0
0040900232,2010-05-04 00:00:00,LAL,UTA,-6.5,-5.5,199.0,198.5,-290,245,0.5,101.0
0040900222,2010-05-05 00:00:00,PHX,SAS,-3.5,-3.0,205.0,206.0,-150,130,-2.5,103.0
0040900212,2010-05-06 00:00:00,ORL,ATL,-9.0,-9.0,189.0,193.0,-600,450,-9.5,97.5
0040900203,2010-05-07 00:00:00,BOS,CLE,-1.0,-1.0,191.0,193.0,-115,-105,-6.5,97.0
0040900223,2010-05-07 00:00:00,SAS,PHX,-5.5,-7.0,206.0,206.5,-350,290,-2.5,103.5
0040900213,2010-05-08 00:00:00,ATL,ORL,2.5,2.0,194.0,193.5,125,-145,-4.0,96.0
0040900233,2010-05-08 00:00:00,UTA,LAL,-3.5,-4.5,203.5,202.5,-210,175,-1.5,103.5
0040900204,2010-05-09 00:00:00,BOS,CLE,1.5,1.5,195.0,195.0,105,-125,3.0,97.5
0040900224,2010-05-09 00:00:00,SAS,PHX,-2.5,-4.5,206.5,207.0,-200,170,-3.0,104.5
0040900214,2010-05-10 00:00:00,ATL,ORL,5.5,6.5,193.5,191.5,240,-280,1.5,95.0
0040900234,2010-05-10 00:00:00,UTA,LAL,-2.5,-3.5,205.5,207.0,-160,140,-4.5,104.0
0040900205,2010-05-11 00:00:00,CLE,BOS,-8.0,-7.0,195.0,193.5,-350,290,-7.5,98.0
0040900206,2010-05-13 00:00:00,BOS,CLE,0.0,-1.5,196.0,193.5,-125,105,-0.5,98.0
0040900301,2010-05-16 00:00:00,ORL,BOS,-6.0,-7.0,189.5,188.5,-300,250,-6.0,94.0
0040900311,2010-05-17 00:00:00,LAL,PHX,-6.5,-6.0,212.0,210.0,-300,250,-1.0,107.5
0040900302,2010-05-18 00:00:00,ORL,BOS,-7.5,-7.0,186.5,189.0,-330,270,-6.0,99.0
0040900312,2010-05-19 00:00:00,LAL,PHX,-6.0,-7.5,214.0,216.5,-350,290,-1.5,109.5
0040900303,2010-05-22 00:00:00,BOS,ORL,-3.0,-3.5,190.0,189.5,-160,140,3.0,95.5
0040900313,2010-05-23 00:00:00,PHX,LAL,-3.0,-1.0,219.0,220.0,-130,110,2.0,110.0
0040900304,2010-05-24 00:00:00,BOS,ORL,-5.5,-7.0,188.0,187.5,-340,280,-5.5,95.0
0040900314,2010-05-25 00:00:00,PHX,LAL,-1.0,2.0,222.0,219.5,110,-130,3.5,110.5
0040900305,2010-05-26 00:00:00,ORL,BOS,-4.0,-4.5,186.0,186.5,-180,160,0.0,93.5
0040900315,2010-05-27 00:00:00,LAL,PHX,-7.0,-7.5,219.0,217.0,-390,315,-2.5,108.5
0040900306,2010-05-28 00:00:00,BOS,ORL,-2.5,-3.5,189.0,187.5,-155,135,2.0,93.5
0040900316,2010-05-29 00:00:00,PHX,LAL,-1.0,-1.5,215.0,218.0,-135,115,-3.5,110.0
0040900401,2010-06-03 00:00:00,LAL,BOS,-6.0,-5.5,194.0,190.5,-240,200,0.0,95.0
0040900402,2010-06-06 00:00:00,LAL,BOS,-6.0,-5.5,190.0,193.0,-230,190,-7.0,96.5
0040900403,2010-06-08 00:00:00,BOS,LAL,-2.0,-2.5,192.5,191.0,-145,125,-4.0,96.0
0040900404,2010-06-10 00:00:00,BOS,LAL,-3.0,-4.0,191.0,190.5,-180,160,-4.0,95.5
0040900405,2010-06-13 00:00:00,BOS,LAL,-3.5,-2.0,189.0,189.5,-130,110,1.5,95.5
0040900406,2010-06-15 00:00:00,LAL,BOS,-6.5,-6.0,187.0,190.5,-250,210,2.5,95.5
0040900407,2010-06-17 00:00:00,LAL,BOS,-6.5,-6.5,188.0,186.5,-270,230,-7.0,92.5
0021000001,2010-10-26 00:00:00,BOS,MIA,2.0,1.0,193.0,188.0,105,-125,5.0,94.0
0021000002,2010-10-26 00:00:00,POR,PHX,-5.5,-7.0,200.5,204.0,-310,255,-3.5,101.5
0021000003,2010-10-26 00:00:00,LAL,HOU,-9.5,-6.5,202.0,195.0,-310,255,-7.0,99.0
0021000005,2010-10-27 00:00:00,NJN,DET,-4.0,-4.0,194.5,188.0,-165,145,-4.0,94.5
0021000004,2010-10-27 00:00:00,CLE,BOS,3.0,4.5,189.0,185.0,170,-200,2.5,91.5
0021000007,2010-10-27 00:00:00,TOR,NYK,-2.5,-1.0,209.5,214.5,-114,103,-1.0,107.0
0021000006,2010-10-27 00:00:00,PHI,MIA,8.0,8.0,191.0,192.0,310,-380,2.5,97.0
0021000008,2010-10-27 00:00:00,MEM,ATL,-5.5,-2.0,198.0,192.5,-130,110,-4.0,96.0
0021000009,2010-10-27 00:00:00,MIN,SAC,-4.5,-3.5,196.5,205.0,-155,135,-0.5,101.5
0021000010,2010-10-27 00:00:00,NOH,MIL,-3.5,-3.0,193.5,189.0,-150,130,-2.0,95.0
0021000011,2010-10-27 00:00:00,OKC,CHI,-6.0,-6.5,195.0,193.0,-270,230,-2.5,95.5
0021000012,2010-10-27 00:00:00,DAL,CHA,-6.5,-7.0,190.5,183.0,-300,250,-3.0,92.5
0021000013,2010-10-27 00:00:00,SAS,IND,-9.0,-8.5,202.5,204.0,-430,335,-6.0,102.0
0021000014,2010-10-27 00:00:00,DEN,UTA,-4.5,-3.0,204.0,209.5,-155,135,3.5,106.0
0021000015,2010-10-27 00:00:00,GSW,HOU,-4.0,-3.5,210.0,217.0,-155,135,-2.5,110.0
0021000016,2010-10-27 00:00:00,LAC,POR,2.0,2.5,197.5,192.0,120,-140,-0.5,95.0
0021000017,2010-10-28 00:00:00,ORL,WAS,-13.0,-13.5,193.5,191.0,-1450,1025,-1.0,93.5
0021000018,2010-10-28 00:00:00,UTA,PHX,-6.0,-7.5,208.5,209.5,-320,260,-7.5,104.5
0021000019,2010-10-29 00:00:00,CHA,IND,-5.5,-5.0,191.5,197.5,-200,170,-0.5,97.5
0021000020,2010-10-29 00:00:00,NJN,SAC,-2.0,-2.0,199.0,197.5,-135,115,1.5,98.5
0021000021,2010-10-29 00:00:00,PHI,ATL,3.5,3.5,194.5,193.0,145,-165,-1.0,97.0
0021000022,2010-10-29 00:00:00,TOR,CLE,-3.0,-4.0,197.0,194.5,-170,150,0.0,95.5
0021000023,2010-10-29 00:00:00,BOS,NYK,-9.0,-9.5,198.0,200.0,-500,400,-5.0,100.5
0021000024,2010-10-29 00:00:00,DET,OKC,6.0,6.0,196.0,195.5,220,-260,2.0,96.0
0021000025,2010-10-29 00:00:00,MIA,ORL,-4.0,-3.5,184.0,188.5,-160,140,0.0,94.0
0021000026,2010-10-29 00:00:00,MIN,MIL,4.0,4.5,201.0,204.0,165,-190,4.5,102.0
0021000027,2010-10-29 00:00:00,NOH,DEN,1.0,-2.0,205.0,208.5,-130,110,1.5,104.5
0021000028,2010-10-29 00:00:00,DAL,MEM,-11.5,-9.0,199.0,199.5,-500,400,-2.0,97.5
0021000029,2010-10-29 00:00:00,GSW,LAC,-5.5,-6.0,218.0,219.5,-260,220,-2.5,108.5
0021000030,2010-10-29 00:00:00,PHX,LAL,4.0,4.0,211.5,207.5,160,-180,0.5,103.0
0021000031,2010-10-30 00:00:00,ATL,WAS,-10.0,-9.0,194.0,195.0,-550,425,-4.5,96.5
0021000032,2010-10-30 00:00:00,CLE,SAC,-3.0,-3.0,196.0,193.0,-135,115,3.0,94.5
0021000033,2010-10-30 00:00:00,NYK,POR,4.0,5.0,197.5,199.5,165,-190,3.5,99.0
0021000034,2010-10-30 00:00:00,IND,PHI,-4.5,-5.5,205.0,208.0,-210,175,-3.5,104.0
0021000035,2010-10-30 00:00:00,CHI,DET,-10.0,-9.0,192.5,193.5,-550,425,-8.5,96.0
0021000036,2010-10-30 00:00:00,MEM,MIN,-8.5,-7.0,210.0,211.0,-370,305,0.0,105.0
0021000037,2010-10-30 00:00:00,HOU,DEN,-5.0,-5.0,213.0,216.5,-230,190,-2.5,106.5
0021000038,2010-10-30 00:00:00,MIL,CHA,-6.0,-5.5,184.0,181.0,-250,210,-0.5,90.0
0021000039,2010-10-30 00:00:00,SAS,NOH,-8.5,-9.0,199.0,196.0,-450,350,-6.5,96.0
0021000040,2010-10-31 00:00:00,NJN,MIA,8.5,9.0,189.0,188.0,400,-500,1.0,94.0
0021000041,2010-10-31 00:00:00,LAC,DAL,4.0,5.5,194.0,190.5,185,-225,3.0,93.0
0021000042,2010-10-31 00:00:00,OKC,UTA,-6.0,-7.0,204.0,203.0,-280,240,-8.0,101.5
0021000043,2010-10-31 00:00:00,LAL,GSW,-10.0,-9.5,221.5,217.5,-600,450,-1.0,105.5
0021000044,2010-11-01 00:00:00,CHI,POR,-1.5,0.0,190.0,187.0,100,-110,3.0,93.5
0021000045,2010-11-01 00:00:00,SAC,TOR,-3.5,-6.0,209.0,208.0,-240,200,-6.5,102.5
0021000046,2010-11-01 00:00:00,LAC,SAS,7.0,8.0,193.5,193.5,310,-380,3.0,93.5
0021000047,2010-11-02 00:00:00,CLE,ATL,3.5,3.0,191.0,190.5,130,-150,-2.5,92.5
0021000048,2010-11-02 00:00:00,WAS,PHI,-4.0,-3.0,192.0,192.0,-145,125,-1.0,95.0
0021000049,2010-11-02 00:00:00,DET,BOS,6.0,6.0,188.0,189.0,245,-290,-0.5,93.5
0021000050,2010-11-02 00:00:00,MIA,MIN,-16.0,-16.5,192.0,194.0,-4600,1850,-4.5,95.5
0021000052,2010-11-02 00:00:00,MIL,POR,-2.0,-3.0,187.0,186.5,-145,125,-1.5,94.0
0021000053,2010-11-02 00:00:00,LAL,MEM,-9.5,-9.0,200.0,203.5,-500,400,3.0,101.5
0021000054,2010-11-03 00:00:00,ATL,DET,-10.5,-10.0,193.5,196.0,-600,450,-8.0,97.5
0021000055,2010-11-03 00:00:00,NJN,CHA,-1.5,0.0,185.0,187.0,-140,120,-1.0,97.0
0021000056,2010-11-03 00:00:00,ORL,MIN,-16.5,-18.0,200.0,204.5,-6500,3000,0.5,100.5
0021000057,2010-11-03 00:00:00,PHI,IND,-1.5,2.5,202.0,203.5,120,-140,6.5,99.0
0021000058,2010-11-03 00:00:00,BOS,MIL,-6.5,-8.0,186.0,184.5,-400,320,-5.5,92.5
0021000059,2010-11-03 00:00:00,HOU,NOH,-5.0,-5.0,202.5,207.5,-220,180,-1.0,103.0
0021000060,2010-11-03 00:00:00,DEN,DAL,-3.5,-3.0,205.0,205.0,-175,155,-1.0,101.0
0021000061,2010-11-03 00:00:00,UTA,TOR,-10.5,-10.5,209.0,206.5,-700,500,-0.5,102.0
0021000062,2010-11-03 00:00:00,PHX,SAS,1.5,1.0,208.0,208.0,102,-113,1.0,103.5
0021000063,2010-11-03 00:00:00,GSW,MEM,-3.0,-4.5,218.5,218.5,-170,150,1.5,109.5
0021000064,2010-11-03 00:00:00,LAC,OKC,8.5,8.5,194.0,196.5,335,-430,8.0,97.0
0021000065,2010-11-03 00:00:00,SAC,LAL,5.0,5.0,210.0,207.5,200,-240,-0.5,102.5
0021000066,2010-11-04 00:00:00,CHI,NYK,-7.0,-6.0,202.5,205.0,-270,230,-8.0,102.0
0021000067,2010-11-04 00:00:00,POR,OKC,-4.5,-6.0,190.5,194.0,-230,190,-1.0,97.5
0021000068,2010-11-05 00:00:00,IND,MIL,-1.5,-3.0,193.5,197.0,-145,125,1.5,97.5
0021000069,2010-11-05 00:00:00,ORL,NJN,-16.0,-16.5,196.5,194.5,-4000,1900,-11.5,97.0
0021000070,2010-11-05 00:00:00,PHI,CLE,-5.0,-5.0,187.5,188.0,-210,175,-5.0,94.5
0021000072,2010-11-05 00:00:00,NYK,WAS,-5.5,-5.5,206.5,209.0,-240,200,-0.5,104.5
0021000071,2010-11-05 00:00:00,DET,CHA,-1.5,0.0,184.5,183.0,-108,-102,4.0,90.5
0021000073,2010-11-05 00:00:00,BOS,CHI,-7.0,-7.5,193.5,193.5,-350,290,-1.0,96.0
0021000074,2010-11-05 00:00:00,MIN,ATL,7.5,6.5,205.5,204.0,255,-310,2.0,101.0
0021000075,2010-11-05 00:00:00,NOH,MIA,6.5,6.5,186.0,186.5,230,-270,6.5,93.5
0021000076,2010-11-05 00:00:00,PHX,MEM,-5.5,-6.0,221.5,219.0,-240,200,-6.0,110.0
0021000077,2010-11-05 00:00:00,DEN,LAC,-10.5,-10.0,204.0,206.5,-750,550,-7.5,102.5
0021000078,2010-11-05 00:00:00,GSW,UTA,1.0,1.5,223.0,223.5,115,-135,1.5,110.0
0021000079,2010-11-05 00:00:00,LAL,TOR,-13.5,-13.0,211.0,212.5,-1700,1125,-10.0,107.0
0021000080,2010-11-06 00:00:00,CHA,ORL,6.5,6.0,188.0,185.0,250,-300,1.0,92.0
0021000081,2010-11-06 00:00:00,WAS,CLE,-4.5,-4.5,193.0,196.0,-180,160,-4.5,98.5
0021000082,2010-11-06 00:00:00,MIA,NJN,-18.0,-17.0,188.0,189.0,-5250,2000,-9.5,93.0
0021000083,2010-11-06 00:00:00,MIL,NOH,-3.5,-4.0,188.0,188.0,-155,135,-3.5,93.0
0021000084,2010-11-06 00:00:00,SAS,HOU,-6.5,-6.5,208.0,208.5,-270,230,-3.0,102.5
0021000085,2010-11-06 00:00:00,DAL,DEN,-5.5,-6.5,204.0,204.0,-270,230,-5.0,101.5
0021000086,2010-11-06 00:00:00,UTA,LAC,-11.5,-11.0,206.5,202.5,-900,650,-10.0,100.5
0021000087,2010-11-06 00:00:00,POR,TOR,-12.0,-12.0,204.0,202.5,-950,736,-3.0,99.0
0021000088,2010-11-06 00:00:00,SAC,MEM,-3.5,-6.0,209.0,210.5,-210,175,-5.0,104.0
0021000089,2010-11-07 00:00:00,NYK,PHI,-7.5,-7.0,205.0,206.0,-300,250,-4.0,104.0
0021000090,2010-11-07 00:00:00,ATL,PHX,-6.0,-5.5,209.0,208.0,-230,190,-6.0,105.0
0021000091,2010-11-07 00:00:00,DET,GSW,1.0,2.0,209.0,208.5,115,-135,2.0,103.5
0021000093,2010-11-07 00:00:00,OKC,BOS,-2.5,-2.5,196.0,196.5,-135,115,-6.5,97.0
0021000092,2010-11-07 00:00:00,HOU,MIN,-11.0,-9.0,217.0,216.0,-420,330,2.0,106.0
0021000094,2010-11-07 00:00:00,LAL,POR,-7.0,-7.0,196.5,194.5,-350,290,3.0,95.5
0021000095,2010-11-08 00:00:00,CHA,SAS,3.0,4.0,189.5,187.0,155,-175,3.0,94.5
0021000097,2010-11-08 00:00:00,TOR,GSW,-2.0,0.0,216.5,217.0,-103,-107,-4.5,108.5
0021000096,2010-11-08 00:00:00,ORL,ATL,-9.0,-9.0,192.0,194.0,-440,340,-4.5,95.0
0021000098,2010-11-08 00:00:00,CHI,DEN,-3.0,-2.0,206.0,207.5,-130,110,-1.0,101.0
0021000099,2010-11-08 00:00:00,MEM,PHX,-4.5,-5.0,213.5,215.0,-200,170,-2.0,107.0
0021000100,2010-11-08 00:00:00,DAL,BOS,-4.0,-3.5,190.0,188.5,-160,140,-2.0,94.5
0021000101,2010-11-09 00:00:00,IND,DEN,-1.5,1.5,209.0,209.5,110,-130,3.0,102.0
0021000102,2010-11-09 00:00:00,NJN,CLE,-2.5,-2.5,196.0,195.5,-140,120,-3.0,96.0
0021000103,2010-11-09 00:00:00,MIA,UTA,-10.0,-9.0,192.5,192.5,-600,450,1.0,96.0
0021000104,2010-11-09 00:00:00,MIL,NYK,-4.5,-5.5,195.5,197.5,-230,190,4.0,99.0
0021000105,2010-11-09 00:00:00,NOH,LAC,-8.5,-9.5,191.5,189.5,-500,400,-3.5,93.0
0021000106,2010-11-09 00:00:00,POR,DET,-10.5,-10.0,188.0,191.0,-650,475,-3.0,94.5
0021000107,2010-11-09 00:00:00,LAL,MIN,-17.0,-17.5,217.0,215.0,-4437,1937,-9.0,107.5
0021000109,2010-11-10 00:00:00,ORL,UTA,-10.5,-10.5,195.0,195.0,-700,500,-3.0,99.5
0021000108,2010-11-10 00:00:00,ATL,MIL,-6.5,-6.5,188.5,187.0,-280,240,-7.0,94.0
0021000110,2010-11-10 00:00:00,TOR,CHA,-1.5,-1.0,195.0,193.5,-107,-103,0.0,97.0
0021000111,2010-11-10 00:00:00,WAS,HOU,2.5,3.5,212.0,210.0,145,-165,3.5,103.5
0021000112,2010-11-10 00:00:00,CLE,NJN,-5.5,-4.0,195.0,193.0,-180,160,2.0,95.5
0021000113,2010-11-10 00:00:00,NYK,GSW,-4.5,-3.0,213.0,221.0,-155,135,-2.0,111.5
0021000114,2010-11-10 00:00:00,MEM,DAL,-2.0,1.0,198.0,196.0,-103,-107,2.5,96.5
0021000115,2010-11-10 00:00:00,OKC,PHI,-9.5,-8.5,202.0,201.5,-450,350,-2.5,98.5
0021000116,2010-11-10 00:00:00,SAS,LAC,-14.0,-13.5,192.5,195.0,-1800,1150,-5.0,96.0
0021000117,2010-11-10 00:00:00,SAC,MIN,-9.0,-10.5,212.0,214.5,-600,450,-9.0,105.0
0021000118,2010-11-11 00:00:00,MIA,BOS,-7.0,-7.5,183.5,186.5,-320,260,-8.5,94.0
0021000119,2010-11-11 00:00:00,CHI,GSW,-6.0,-7.0,216.0,214.0,-300,250,3.5,104.5
0021000120,2010-11-11 00:00:00,DEN,LAL,3.0,3.0,210.0,212.5,140,-160,0.5,107.5
0021000121,2010-11-12 00:00:00,ATL,UTA,-3.5,-3.5,201.0,200.0,-160,140,-1.0,104.5
0021000122,2010-11-12 00:00:00,IND,HOU,-5.0,-3.5,213.5,216.5,-160,140,-1.5,106.5
0021000123,2010-11-12 00:00:00,ORL,TOR,-13.5,-14.5,199.5,199.5,-2600,1500,-9.5,101.0
0021000124,2010-11-12 00:00:00,WAS,CHA,-1.5,0.0,188.5,188.0,100,-110,0.0,94.0
0021000125,2010-11-12 00:00:00,MIN,NYK,2.5,4.0,213.0,216.0,150,-170,-2.0,108.0
0021000126,2010-11-12 00:00:00,DAL,PHI,-9.5,-8.5,194.0,196.0,-500,400,-2.5,97.5
0021000127,2010-11-12 00:00:00,PHX,SAC,-7.5,-7.5,217.5,215.0,-330,270,-1.5,106.0
0021000128,2010-11-12 00:00:00,OKC,POR,-2.5,-2.5,195.5,194.5,-140,120,-2.0,97.5
0021000129,2010-11-12 00:00:00,LAC,DET,-1.5,-1.5,190.0,191.0,-133,120,-3.5,94.5
0021000130,2010-11-13 00:00:00,CHA,UTA,1.0,1.0,191.5,190.0,-102,-112,4.0,99.0
0021000131,2010-11-13 00:00:00,NJN,ORL,7.0,7.5,191.0,190.0,269,-311,5.0,94.5
0021000132,2010-11-13 00:00:00,CLE,IND,-1.0,-1.5,202.5,201.5,-120,106,-1.0,98.5
0021000133,2010-11-13 00:00:00,MIA,TOR,-15.5,-15.0,199.0,201.5,-2180,1620,-4.5,99.5
0021000134,2010-11-13 00:00:00,CHI,WAS,-11.5,-10.5,202.0,201.0,-624,501,-3.0,100.0
0021000135,2010-11-13 00:00:00,MEM,BOS,3.0,3.5,194.5,196.5,143,-157,0.5,97.0
0021000136,2010-11-13 00:00:00,NOH,POR,-4.0,-4.0,189.0,188.0,-181,164,2.5,94.0
0021000138,2010-11-13 00:00:00,SAS,PHI,-10.0,-10.0,204.0,204.0,-624,501,-2.5,101.5
0021000137,2010-11-13 00:00:00,MIL,GSW,-7.5,-7.5,204.0,203.5,-302,263,-0.5,100.5
0021000139,2010-11-14 00:00:00,ATL,MIN,-12.5,-10.0,206.0,204.5,-600,450,-3.0,102.5
0021000140,2010-11-14 00:00:00,SAC,DET,-4.5,-5.0,202.5,198.5,-210,175,-3.5,98.0
0021000141,2010-11-14 00:00:00,OKC,SAS,-2.0,-2.5,206.0,207.0,-145,125,0.0,103.5
0021000142,2010-11-14 00:00:00,NYK,HOU,-4.0,-2.5,217.0,213.5,-140,120,-3.0,105.5
0021000143,2010-11-14 00:00:00,LAL,PHX,-9.0,-8.5,217.0,216.0,-450,350,-7.5,108.0
0021000144,2010-11-15 00:00:00,CHA,MIN,-9.5,-9.0,196.5,197.0,-500,400,-6.5,98.0
0021000145,2010-11-15 00:00:00,ORL,MEM,-9.0,-9.0,200.5,200.0,-500,400,-1.5,97.5
0021000146,2010-11-15 00:00:00,DAL,NOH,-4.0,-3.0,187.0,190.0,-160,140,-2.5,96.5
0021000147,2010-11-15 00:00:00,PHX,DEN,-1.5,-2.0,218.0,221.5,-130,110,-5.0,111.0
0021000148,2010-11-15 00:00:00,UTA,OKC,-5.5,-6.0,205.0,209.0,-270,230,-5.5,103.5
0021000149,2010-11-15 00:00:00,GSW,DET,-7.0,-6.5,206.0,208.0,-280,240,3.0,101.5
0021000150,2010-11-15 00:00:00,LAC,NJN,-2.0,-2.0,189.0,191.0,-130,110,-4.0,92.5
0021000151,2010-11-16 00:00:00,CLE,PHI,-2.5,-3.0,195.0,196.0,-150,130,-2.0,95.5
0021000153,2010-11-16 00:00:00,WAS,TOR,-1.0,1.0,202.0,204.0,-103,-107,2.0,101.0
0021000152,2010-11-16 00:00:00,IND,ATL,-1.0,2.0,204.0,202.5,110,-130,1.0,97.5
0021000154,2010-11-16 00:00:00,MEM,POR,-2.0,1.0,194.0,195.0,-130,110,-1.5,96.0
0021000155,2010-11-16 00:00:00,MIL,LAL,3.5,4.5,198.0,193.5,170,-200,4.0,96.0
0021000156,2010-11-16 00:00:00,HOU,CHI,-1.5,0.0,207.0,202.0,-113,102,-2.5,102.0
0021000157,2010-11-16 00:00:00,DEN,NYK,-8.0,-7.5,216.5,218.0,-380,310,-2.5,107.5
0021000158,2010-11-17 00:00:00,MIA,PHX,-9.0,-8.0,208.0,211.0,-400,325,1.0,103.5
0021000159,2010-11-17 00:00:00,PHI,TOR,-4.5,-3.0,206.5,208.5,-155,135,-2.0,103.5
0021000160,2010-11-17 00:00:00,BOS,WAS,-14.0,-13.5,193.0,194.0,-1700,1050,-3.0,99.0
0021000161,2010-11-17 00:00:00,DET,LAL,7.5,7.5,205.0,202.5,280,-340,0.0,98.5
0021000163,2010-11-17 00:00:00,NOH,DAL,-4.5,-5.0,192.0,192.0,-210,175,-5.0,96.5
0021000162,2010-11-17 00:00:00,MIN,LAC,-3.5,-3.5,208.5,210.0,-175,155,-2.0,103.0
0021000164,2010-11-17 00:00:00,OKC,HOU,-6.5,-7.0,211.5,210.5,-300,250,-1.0,102.5
0021000165,2010-11-17 00:00:00,UTA,NJN,-12.0,-9.5,197.5,196.5,-600,450,-4.0,96.5
0021000166,2010-11-17 00:00:00,SAS,CHI,-7.0,-6.5,207.0,204.0,-320,260,-6.5,101.0
0021000167,2010-11-17 00:00:00,SAC,NYK,-3.5,-4.0,208.0,209.5,-180,160,-3.0,103.0
0021000168,2010-11-18 00:00:00,IND,LAC,-8.5,-8.5,199.0,204.5,-375,305,-1.5,100.5
0021000169,2010-11-18 00:00:00,ORL,PHX,-9.0,-10.5,203.0,205.0,-660,480,2.0,100.0
0021000170,2010-11-18 00:00:00,POR,DEN,-3.0,-2.5,203.0,204.5,-140,120,-3.0,101.0
0021000171,2010-11-19 00:00:00,BOS,OKC,-7.5,-9.0,201.0,197.5,-450,350,-7.5,97.5
0021000172,2010-11-19 00:00:00,PHI,MIL,3.5,4.5,187.0,188.0,165,-185,3.5,94.0
0021000174,2010-11-19 00:00:00,WAS,MEM,2.5,3.5,197.0,199.0,140,-160,1.5,98.5
0021000173,2010-11-19 00:00:00,TOR,HOU,-1.0,1.5,206.5,210.5,105,-125,2.5,104.5
0021000175,2010-11-19 00:00:00,MIA,CHA,-12.0,-12.0,194.0,189.5,-1100,700,-1.0,93.0
0021000176,2010-11-19 00:00:00,MIN,LAL,10.0,9.0,218.0,215.0,450,-550,2.0,103.0
